Source,Target,Type,weight,book
Sansa-Stark,Tommen-Baratheon,Undirected,3,3.0
Sansa-Stark,Tyrion-Lannister,Undirected,78,3.0
Sansa-Stark,Tysha,Undirected,3,3.0
Sansa-Stark,Tywin-Lannister,Undirected,3,3.0
Sansa-Stark,Varys,Undirected,4,3.0
Sansa-Stark,Willas-Tyrell,Undirected,5,3.0
Satin,Spare-Boot,Undirected,4,3.0
Selyse-Florent,Stannis-Baratheon,Undirected,12,3.0
Shae,Symon-Silver-Tongue,Undirected,3,3.0
Shae,Tanda-Stokeworth,Undirected,3,3.0
Shae,Tyrion-Lannister,Undirected,23,3.0
Shae,Varys,Undirected,11,3.0
Sharna,Tom-of-Sevenstreams,Undirected,3,3.0
Shireen-Baratheon,Stannis-Baratheon,Undirected,3,3.0
Shireen-Baratheon,Tommen-Baratheon,Undirected,3,3.0
Simon-Toyne,Smiling-Knight,Undirected,3,3.0
Stannis-Baratheon,Tommen-Baratheon,Undirected,3,3.0
Stannis-Baratheon,Tyrion-Lannister,Undirected,7,3.0
Stannis-Baratheon,Tywin-Lannister,Undirected,15,3.0
Styr,Tormund,Undirected,5,3.0
Styr,Ygritte,Undirected,9,3.0
Symon-Silver-Tongue,Tyrion-Lannister,Undirected,7,3.0
Tanda-Stokeworth,Tyrion-Lannister,Undirected,5,3.0
Tansy,Tom-of-Sevenstreams,Undirected,3,3.0
Tion-Frey,Willem-Lannister,Undirected,6,3.0
Tommen-Baratheon,Tyrion-Lannister,Undirected,8,3.0
Tommen-Baratheon,Tywin-Lannister,Undirected,5,3.0
Tormund,Ygritte,Undirected,11,3.0
Tyrion-Lannister,Tysha,Undirected,3,3.0
Tyrion-Lannister,Tywin-Lannister,Undirected,44,3.0
Tyrion-Lannister,Varys,Undirected,27,3.0
Tyrion-Lannister,Viserys-Targaryen,Undirected,4,3.0
Tyrion-Lannister,Willas-Tyrell,Undirected,5,3.0
Tywin-Lannister,Varys,Undirected,5,3.0
Tywin-Lannister,Walder-Frey,Undirected,4,3.0
Vargo-Hoat,Zollo,Undirected,3,3.0
Addam-Marbrand,Brynden-Tully,undirected,3,4.0
Addam-Marbrand,Cersei-Lannister,undirected,3,4.0
Addam-Marbrand,Jaime-Lannister,undirected,8,4.0
Addam-Marbrand,Lyle-Crakehall,undirected,4,4.0
Aegon-Targaryen-(son-of-Rhaegar),Rhaegar-Targaryen,undirected,3,4.0
Aegon-V-Targaryen,Aemon-Targaryen-(Maester-Aemon),undirected,3,4.0
Aemon-Targaryen-(Maester-Aemon),Alleras,undirected,4,4.0
Aemon-Targaryen-(Maester-Aemon),Clydas,undirected,5,4.0
Aemon-Targaryen-(Maester-Aemon),Dareon,undirected,5,4.0
Aemon-Targaryen-(Maester-Aemon),Gilly,undirected,17,4.0
Aemon-Targaryen-(Maester-Aemon),Jon-Snow,undirected,17,4.0
Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,undirected,41,4.0
Aeron-Greyjoy,Asha-Greyjoy,undirected,7,4.0
Aeron-Greyjoy,Baelor-Blacktyde,undirected,4,4.0
Aeron-Greyjoy,Balon-Greyjoy,undirected,17,4.0
Aeron-Greyjoy,Dunstan-Drumm,undirected,4,4.0
Aeron-Greyjoy,Emmond,undirected,4,4.0
Aeron-Greyjoy,Euron-Greyjoy,undirected,23,4.0
Aeron-Greyjoy,Gormond-Goodbrother,undirected,6,4.0
Aeron-Greyjoy,Gorold-Goodbrother,undirected,10,4.0
Aeron-Greyjoy,Greydon-Goodbrother,undirected,4,4.0
Aeron-Greyjoy,Meldred-Merlyn,undirected,7,4.0
Aeron-Greyjoy,Murenmure,undirected,11,4.0
Aeron-Greyjoy,Rus,undirected,5,4.0
Aeron-Greyjoy,Theon-Greyjoy,undirected,3,4.0
Aeron-Greyjoy,Victarion-Greyjoy,undirected,17,4.0
Aerys-II-Targaryen,Barristan-Selmy,undirected,4,4.0
Aerys-II-Targaryen,Cersei-Lannister,undirected,3,4.0
Aerys-II-Targaryen,Denys-Darklyn,undirected,4,4.0
Aerys-II-Targaryen,Elbert-Arryn,undirected,3,4.0
Aerys-II-Targaryen,Jaime-Lannister,undirected,6,4.0
Aerys-II-Targaryen,Owen-Merryweather,undirected,3,4.0
Aerys-II-Targaryen,Rhaegar-Targaryen,undirected,5,4.0
Aerys-II-Targaryen,Robert-Baratheon,undirected,3,4.0
Aerys-II-Targaryen,Tywin-Lannister,undirected,10,4.0
Alla-Tyrell,Elinor-Tyrell,undirected,8,4.0
Alla-Tyrell,Margaery-Tyrell,undirected,7,4.0
Alla-Tyrell,Megga-Tyrell,undirected,10,4.0
Alla-Tyrell,Osney-Kettleblack,undirected,3,4.0
Alleras,Armen,undirected,5,4.0
Alleras,Leo-Tyrell,undirected,7,4.0
Alleras,Marwyn,undirected,3,4.0
Alleras,Mollander,undirected,7,4.0
Alleras,Pate-(novice),undirected,8,4.0
Alleras,Roone,undirected,6,4.0
Alleras,Samwell-Tarly,undirected,8,4.0
Alys-Arryn,Elys-Waynwood,undirected,4,4.0
Alys-Arryn,Jon-Arryn,undirected,3,4.0
Amerei-Frey,Jaime-Lannister,undirected,6,4.0
Amerei-Frey,Lancel-Lannister,undirected,10,4.0
Amerei-Frey,Lyle-Crakehall,undirected,4,4.0
Anders-Yronwood,Quentyn-Martell,undirected,4,4.0
Andrey-Dalt,Arianne-Martell,undirected,10,4.0
Andrey-Dalt,Garin-(orphan),undirected,11,4.0
Andrey-Dalt,Myrcella-Baratheon,undirected,4,4.0
Andrey-Dalt,Sylva-Santagar,undirected,8,4.0
Andrey-Dalt,Tyene-Sand,undirected,4,4.0
Anya-Waynwood,Benedar-Belmore,undirected,4,4.0
Anya-Waynwood,Gilwood-Hunter,undirected,6,4.0
Anya-Waynwood,Harrold-Hardyng,undirected,6,4.0
Anya-Waynwood,Horton-Redfort,undirected,7,4.0
Anya-Waynwood,Petyr-Baelish,undirected,10,4.0
Anya-Waynwood,Symond-Templeton,undirected,6,4.0
Anya-Waynwood,Yohn-Royce,undirected,5,4.0
Areo-Hotah,Arianne-Martell,undirected,17,4.0
Areo-Hotah,Arys-Oakheart,undirected,7,4.0
Areo-Hotah,Caleotte,undirected,7,4.0
Areo-Hotah,Doran-Martell,undirected,32,4.0
Areo-Hotah,Myrcella-Baratheon,undirected,5,4.0
Areo-Hotah,Obara-Sand,undirected,7,4.0
Areo-Hotah,Oberyn-Martell,undirected,3,4.0
Arianne-Martell,Arys-Oakheart,undirected,19,4.0
Arianne-Martell,Cedra,undirected,8,4.0
Arianne-Martell,Doran-Martell,undirected,15,4.0
Arianne-Martell,Franklyn-Fowler,undirected,3,4.0
Arianne-Martell,Garin-(orphan),undirected,18,4.0
Arianne-Martell,Gerold-Dayne,undirected,11,4.0
Arianne-Martell,Mellei,undirected,3,4.0
Arianne-Martell,Morra,undirected,3,4.0
Arianne-Martell,Myrcella-Baratheon,undirected,12,4.0
Arianne-Martell,Oberyn-Martell,undirected,3,4.0
Arianne-Martell,Quentyn-Martell,undirected,8,4.0
Arianne-Martell,Ricasso,undirected,3,4.0
Arianne-Martell,Sylva-Santagar,undirected,10,4.0
Arianne-Martell,Timoth,undirected,3,4.0
Arianne-Martell,Tyene-Sand,undirected,4,4.0
Armen,Leo-Tyrell,undirected,3,4.0
Armen,Marwyn,undirected,3,4.0
Armen,Mollander,undirected,3,4.0
Armen,Pate-(novice),undirected,5,4.0
Armen,Roone,undirected,4,4.0
Arya-Stark,Bellegere-Otherys,undirected,3,4.0
Arya-Stark,Brea,undirected,5,4.0
Arya-Stark,Brusco,undirected,6,4.0
Arya-Stark,Dareon,undirected,5,4.0
Arya-Stark,Denyo-Terys,undirected,8,4.0
Arya-Stark,Kindly-Man,undirected,13,4.0
Arya-Stark,Meralyn,undirected,9,4.0
Arya-Stark,Nan,undirected,5,4.0
Arya-Stark,Sandor-Clegane,undirected,3,4.0
Arya-Stark,Sansa-Stark,undirected,4,4.0
Arya-Stark,Syrio-Forel,undirected,4,4.0
Arya-Stark,Talea,undirected,4,4.0
Arya-Stark,Ternesio-Terys,undirected,5,4.0
Arya-Stark,Umma,undirected,6,4.0
Arya-Stark,Waif,undirected,17,4.0
Arya-Stark,Yorko-Terys,undirected,6,4.0
Arys-Oakheart,Doran-Martell,undirected,3,4.0
Arys-Oakheart,Garin-(orphan),undirected,3,4.0
Arys-Oakheart,Gerold-Dayne,undirected,3,4.0
Arys-Oakheart,Myrcella-Baratheon,undirected,18,4.0
Asha-Greyjoy,Balon-Greyjoy,undirected,12,4.0
Asha-Greyjoy,Euron-Greyjoy,undirected,19,4.0
Asha-Greyjoy,Red-Oarsman,undirected,3,4.0
Asha-Greyjoy,Rodrik-Harlaw,undirected,7,4.0
Asha-Greyjoy,Theon-Greyjoy,undirected,6,4.0
Asha-Greyjoy,Tristifer-Botley,undirected,4,4.0
Asha-Greyjoy,Victarion-Greyjoy,undirected,10,4.0
Aurane-Waters,Cersei-Lannister,undirected,9,4.0
Aurane-Waters,Gyles-Rosby,undirected,3,4.0
Aurane-Waters,Harys-Swyft,undirected,5,4.0
Aurane-Waters,Loras-Tyrell,undirected,3,4.0
Aurane-Waters,Margaery-Tyrell,undirected,5,4.0
Aurane-Waters,Orton-Merryweather,undirected,3,4.0
Aurane-Waters,Paxter-Redwyne,undirected,3,4.0
Aurane-Waters,Stannis-Baratheon,undirected,3,4.0
Aurane-Waters,Tommen-Baratheon,undirected,3,4.0
Baelor-Blacktyde,Balon-Greyjoy,undirected,3,4.0
Baelor-Blacktyde,Euron-Greyjoy,undirected,4,4.0
Baelor-Blacktyde,Victarion-Greyjoy,undirected,4,4.0
Baelor-I-Targaryen,Cersei-Lannister,undirected,5,4.0
Balman-Byrch,Bronn,undirected,7,4.0
Balman-Byrch,Cersei-Lannister,undirected,7,4.0
Balman-Byrch,Falyse-Stokeworth,undirected,10,4.0
Balon-Greyjoy,Euron-Greyjoy,undirected,20,4.0
Balon-Greyjoy,Stannis-Baratheon,undirected,4,4.0
Balon-Greyjoy,Victarion-Greyjoy,undirected,13,4.0
Balon-Swann,Gregor-Clegane,undirected,3,4.0
Balon-Swann,Jaime-Lannister,undirected,3,4.0
Balon-Swann,Loras-Tyrell,undirected,4,4.0
Benedar-Belmore,Gilwood-Hunter,undirected,3,4.0
Benedar-Belmore,Horton-Redfort,undirected,5,4.0
Benedar-Belmore,Petyr-Baelish,undirected,5,4.0
Benedar-Belmore,Symond-Templeton,undirected,4,4.0
Beric-Dondarrion,Catelyn-Stark,undirected,3,4.0
Beric-Dondarrion,Jaime-Lannister,undirected,7,4.0
Beric-Dondarrion,Mariya-Darry,undirected,5,4.0
Beric-Dondarrion,Sandor-Clegane,undirected,3,4.0
Beric-Dondarrion,Thoros-of-Myr,undirected,5,4.0
Biter,Brienne-of-Tarth,undirected,5,4.0
Blue-Bard,Cersei-Lannister,undirected,7,4.0
Blue-Bard,Lambert-Turnberry,undirected,3,4.0
Blue-Bard,Margaery-Tyrell,undirected,6,4.0
Blue-Bard,Qyburn,undirected,4,4.0
Blue-Bard,Tallad,undirected,3,4.0
Bonifer-Hasty,Jaime-Lannister,undirected,4,4.0
Boros-Blount,Cersei-Lannister,undirected,3,4.0
Boros-Blount,Jaime-Lannister,undirected,3,4.0
Boros-Blount,Meryn-Trant,undirected,4,4.0
Boros-Blount,Osmund-Kettleblack,undirected,8,4.0
Boros-Blount,Osney-Kettleblack,undirected,3,4.0
Bran-Stark,Jon-Snow,undirected,6,4.0
Bran-Stark,Rickon-Stark,undirected,5,4.0
Bran-Stark,Robb-Stark,undirected,5,4.0
Bran-Stark,Tommen-Baratheon,undirected,3,4.0
Brea,Brusco,undirected,3,4.0
Brea,Talea,undirected,4,4.0
Brella,Sansa-Stark,undirected,4,4.0
Brienne-of-Tarth,Catelyn-Stark,undirected,10,4.0
Brienne-of-Tarth,Clarence-Crabb,undirected,4,4.0
Brienne-of-Tarth,Creighton-Longbough,undirected,8,4.0
Brienne-of-Tarth,Dick-Crabb,undirected,21,4.0
Brienne-of-Tarth,Dontos-Hollard,undirected,7,4.0
Brienne-of-Tarth,Elder-Brother,undirected,4,4.0
Brienne-of-Tarth,Gendry,undirected,6,4.0
Brienne-of-Tarth,Hyle-Hunt,undirected,17,4.0
Brienne-of-Tarth,Illifer,undirected,8,4.0
Brienne-of-Tarth,Jaime-Lannister,undirected,18,4.0
Brienne-of-Tarth,Jeyne-Heddle,undirected,4,4.0
Brienne-of-Tarth,Joffrey-Baratheon,undirected,4,4.0
Brienne-of-Tarth,Lysa-Arryn,undirected,3,4.0
Brienne-of-Tarth,Meribald,undirected,17,4.0
Brienne-of-Tarth,Narbert,undirected,6,4.0
Brienne-of-Tarth,Podrick-Payne,undirected,36,4.0
Brienne-of-Tarth,Pyg,undirected,4,4.0
Brienne-of-Tarth,Randyll-Tarly,undirected,8,4.0
Brienne-of-Tarth,Renly-Baratheon,undirected,9,4.0
Brienne-of-Tarth,Sandor-Clegane,undirected,12,4.0
Brienne-of-Tarth,Sansa-Stark,undirected,19,4.0
Brienne-of-Tarth,Shagwell,undirected,9,4.0
Brienne-of-Tarth,Timeon,undirected,5,4.0
Brienne-of-Tarth,Tommen-Baratheon,undirected,3,4.0
Brienne-of-Tarth,Tyrion-Lannister,undirected,3,4.0
Brienne-of-Tarth,Tywin-Lannister,undirected,3,4.0
Brienne-of-Tarth,Willow-Heddle,undirected,5,4.0
Bronn,Cersei-Lannister,undirected,4,4.0
Bronn,Falyse-Stokeworth,undirected,3,4.0
Bronn,Lollys-Stokeworth,undirected,4,4.0
Bronn,Tyrion-Lannister,undirected,4,4.0
Brynden-Tully,Catelyn-Stark,undirected,3,4.0
Brynden-Tully,Daven-Lannister,undirected,3,4.0
Brynden-Tully,Edmure-Tully,undirected,15,4.0
Brynden-Tully,Edwyn-Frey,undirected,3,4.0
Brynden-Tully,Emmon-Frey,undirected,7,4.0
Brynden-Tully,Jaime-Lannister,undirected,18,4.0
Brynden-Tully,Lyle-Crakehall,undirected,4,4.0
Brynden-Tully,Ryman-Frey,undirected,3,4.0
Caleotte,Doran-Martell,undirected,8,4.0
Caleotte,Obara-Sand,undirected,5,4.0
Catelyn-Stark,Hyle-Hunt,undirected,3,4.0
Catelyn-Stark,Jaime-Lannister,undirected,15,4.0
Catelyn-Stark,Petyr-Baelish,undirected,3,4.0
Catelyn-Stark,Randyll-Tarly,undirected,3,4.0
Catelyn-Stark,Renly-Baratheon,undirected,4,4.0
Catelyn-Stark,Robb-Stark,undirected,4,4.0
Catelyn-Stark,Sansa-Stark,undirected,9,4.0
Catelyn-Stark,Tyrion-Lannister,undirected,3,4.0
Cedra,Garin-(orphan),undirected,5,4.0
Cedric-Payne,Podrick-Payne,undirected,3,4.0
Cersei-Lannister,Dorcas,undirected,18,4.0
Cersei-Lannister,Dunsen,undirected,4,4.0
Cersei-Lannister,Eddard-Stark,undirected,3,4.0
Cersei-Lannister,Falyse-Stokeworth,undirected,14,4.0
Cersei-Lannister,Garlan-Tyrell,undirected,3,4.0
Cersei-Lannister,Garth-Tyrell,undirected,3,4.0
Cersei-Lannister,Gregor-Clegane,undirected,6,4.0
Cersei-Lannister,Gyles-Rosby,undirected,18,4.0
Cersei-Lannister,Harys-Swyft,undirected,4,4.0
Cersei-Lannister,High-Septon-(Tyrions),undirected,3,4.0
Cersei-Lannister,High-Sparrow,undirected,24,4.0
Cersei-Lannister,Ilyn-Payne,undirected,6,4.0
Cersei-Lannister,Jaime-Lannister,undirected,49,4.0
Cersei-Lannister,Jalabhar-Xho,undirected,3,4.0
Cersei-Lannister,Jocelyn-Swyft,undirected,13,4.0
Cersei-Lannister,Joffrey-Baratheon,undirected,21,4.0
Cersei-Lannister,Jon-Snow,undirected,3,4.0
Cersei-Lannister,Kevan-Lannister,undirected,9,4.0
Cersei-Lannister,Lancel-Lannister,undirected,9,4.0
Cersei-Lannister,Loras-Tyrell,undirected,24,4.0
Cersei-Lannister,Mace-Tyrell,undirected,17,4.0
Cersei-Lannister,Maegor-I-Targaryen,undirected,3,4.0
Cersei-Lannister,Maggy,undirected,5,4.0
Cersei-Lannister,Margaery-Tyrell,undirected,67,4.0
Cersei-Lannister,Mark-Mullendore,undirected,3,4.0
Cersei-Lannister,Melara-Hetherspoon,undirected,5,4.0
Cersei-Lannister,Meryn-Trant,undirected,15,4.0
Cersei-Lannister,Moon-Boy,undirected,5,4.0
Cersei-Lannister,Myrcella-Baratheon,undirected,4,4.0
Cersei-Lannister,Olenna-Redwyne,undirected,6,4.0
Cersei-Lannister,Orton-Merryweather,undirected,9,4.0
Cersei-Lannister,Osfryd-Kettleblack,undirected,8,4.0
Cersei-Lannister,Osmund-Kettleblack,undirected,25,4.0
Cersei-Lannister,Osney-Kettleblack,undirected,24,4.0
Cersei-Lannister,Petyr-Baelish,undirected,7,4.0
Cersei-Lannister,Pycelle,undirected,15,4.0
Cersei-Lannister,Qyburn,undirected,27,4.0
Cersei-Lannister,Rafford,undirected,4,4.0
Cersei-Lannister,Raynard,undirected,3,4.0
Cersei-Lannister,Rhaegar-Targaryen,undirected,5,4.0
Cersei-Lannister,Robert-Baratheon,undirected,29,4.0
Cersei-Lannister,Sansa-Stark,undirected,6,4.0
Cersei-Lannister,Senelle,undirected,9,4.0
Cersei-Lannister,Stannis-Baratheon,undirected,9,4.0
Cersei-Lannister,Taena-of-Myr,undirected,46,4.0
Cersei-Lannister,Tallad,undirected,4,4.0
Cersei-Lannister,Tommen-Baratheon,undirected,80,4.0
Cersei-Lannister,Tyrion-Lannister,undirected,36,4.0
Cersei-Lannister,Tywin-Lannister,undirected,14,4.0
Cersei-Lannister,Unella,undirected,3,4.0
Cersei-Lannister,Varys,undirected,7,4.0
Cersei-Lannister,Walder-Frey,undirected,5,4.0
Clement-Piper,Jaime-Lannister,undirected,3,4.0
Cleos-Frey,Jaime-Lannister,undirected,4,4.0
Clydas,Samwell-Tarly,undirected,3,4.0
Colemon,Gretchel,undirected,5,4.0
Colemon,Maddy,undirected,5,4.0
Colemon,Petyr-Baelish,undirected,6,4.0
Colemon,Robert-Arryn,undirected,7,4.0
Craster,Gilly,undirected,8,4.0
Craster,Jeor-Mormont,undirected,3,4.0
Craster,Jon-Snow,undirected,3,4.0
Craster,Samwell-Tarly,undirected,6,4.0
Creighton-Longbough,Illifer,undirected,15,4.0
Creighton-Longbough,Shadrich,undirected,4,4.0
Daemon-Sand,Doran-Martell,undirected,3,4.0
Daemon-Sand,Oberyn-Martell,undirected,3,4.0
Dalla,Gilly,undirected,6,4.0
Dareon,Gilly,undirected,7,4.0
Dareon,Lanna-(Happy-Port),undirected,4,4.0
Dareon,Samwell-Tarly,undirected,26,4.0
Daven-Lannister,Emmon-Frey,undirected,3,4.0
Daven-Lannister,Jaime-Lannister,undirected,12,4.0
Denyo-Terys,Ternesio-Terys,undirected,3,4.0
Dick-Crabb,Eustace-Brune,undirected,3,4.0
Dick-Crabb,Jaime-Lannister,undirected,3,4.0
Dick-Crabb,Podrick-Payne,undirected,9,4.0
Dick-Crabb,Renly-Baratheon,undirected,3,4.0
Dontos-Hollard,Joffrey-Baratheon,undirected,4,4.0
Dontos-Hollard,Sansa-Stark,undirected,9,4.0
Dontos-Hollard,Tyrion-Lannister,undirected,3,4.0
Doran-Martell,Gregor-Clegane,undirected,4,4.0
Doran-Martell,Myrcella-Baratheon,undirected,6,4.0
Doran-Martell,Nymeria-Sand,undirected,4,4.0
Doran-Martell,Obara-Sand,undirected,8,4.0
Doran-Martell,Oberyn-Martell,undirected,5,4.0
Doran-Martell,Tyene-Sand,undirected,6,4.0
Doran-Martell,Tywin-Lannister,undirected,4,4.0
Dorcas,Jocelyn-Swyft,undirected,8,4.0
Dorcas,Margaery-Tyrell,undirected,3,4.0
Dorcas,Osney-Kettleblack,undirected,3,4.0
Dorcas,Qyburn,undirected,3,4.0
Dorcas,Taena-of-Myr,undirected,6,4.0
Dunsen,Gregor-Clegane,undirected,3,4.0
Dunsen,Ilyn-Payne,undirected,4,4.0
Dunsen,Meryn-Trant,undirected,4,4.0
Dunsen,Rafford,undirected,4,4.0
Dunstan-Drumm,Rodrik-Harlaw,undirected,3,4.0
Dunstan-Drumm,Victarion-Greyjoy,undirected,3,4.0
Eddard-Stark,Joffrey-Baratheon,undirected,3,4.0
Eddard-Stark,Jon-Arryn,undirected,4,4.0
Eddard-Stark,Jon-Snow,undirected,4,4.0
Eddard-Stark,Pycelle,undirected,3,4.0
Eddard-Stark,Robert-Baratheon,undirected,3,4.0
Eddard-Stark,Stannis-Baratheon,undirected,3,4.0
Eddard-Stark,Tyrion-Lannister,undirected,4,4.0
Eddison-Tollett,Jon-Snow,undirected,5,4.0
Eddison-Tollett,Samwell-Tarly,undirected,4,4.0
Edmure-Tully,Emmon-Frey,undirected,11,4.0
Edmure-Tully,Forley-Prester,undirected,3,4.0
Edmure-Tully,Ilyn-Payne,undirected,4,4.0
Edmure-Tully,Jaime-Lannister,undirected,24,4.0
Edmure-Tully,Roslin-Frey,undirected,4,4.0
Edmure-Tully,Ryman-Frey,undirected,5,4.0
Edmure-Tully,Tommen-Baratheon,undirected,4,4.0
Edmure-Tully,Walder-Frey,undirected,4,4.0
Edwyn-Frey,Jaime-Lannister,undirected,9,4.0
Edwyn-Frey,Ryman-Frey,undirected,5,4.0
Edwyn-Frey,Walder-Rivers,undirected,8,4.0
Elder-Brother,Meribald,undirected,3,4.0
Elder-Brother,Narbert,undirected,4,4.0
Elia-Martell,Tywin-Lannister,undirected,3,4.0
Elinor-Tyrell,Margaery-Tyrell,undirected,5,4.0
Elinor-Tyrell,Megga-Tyrell,undirected,10,4.0
Elinor-Tyrell,Tallad,undirected,3,4.0
Emmon-Frey,Forley-Prester,undirected,3,4.0
Emmon-Frey,Genna-Lannister,undirected,5,4.0
Emmon-Frey,Jaime-Lannister,undirected,8,4.0
Emmon-Frey,Ryman-Frey,undirected,4,4.0
Emmon-Frey,Tywin-Lannister,undirected,3,4.0
Euron-Greyjoy,Hotho-Harlaw,undirected,4,4.0
Euron-Greyjoy,Humfrey-Hewett,undirected,3,4.0
Euron-Greyjoy,Nute,undirected,4,4.0
Euron-Greyjoy,Quellon-Greyjoy,undirected,3,4.0
Euron-Greyjoy,Red-Oarsman,undirected,6,4.0
Euron-Greyjoy,Rodrik-Harlaw,undirected,4,4.0
Euron-Greyjoy,Sawane-Botley,undirected,3,4.0
Euron-Greyjoy,Victarion-Greyjoy,undirected,43,4.0
Falyse-Stokeworth,Qyburn,undirected,7,4.0
Garin-(orphan),Gerold-Dayne,undirected,5,4.0
Garin-(orphan),Myrcella-Baratheon,undirected,5,4.0
Garin-(orphan),Nymeria-Sand,undirected,3,4.0
Garin-(orphan),Sylva-Santagar,undirected,8,4.0
Garin-(orphan),Tyene-Sand,undirected,5,4.0
Garrett-Paege,Jaime-Lannister,undirected,3,4.0
Gendry,Willow-Heddle,undirected,3,4.0
Genna-Lannister,Jaime-Lannister,undirected,7,4.0
Genna-Lannister,Tywin-Lannister,undirected,3,4.0
Gerold-Dayne,Myrcella-Baratheon,undirected,6,4.0
Gerold-Grafton,Terrance-Lynderly,undirected,3,4.0
Gilly,Jon-Snow,undirected,15,4.0
Gilly,Kojja-Mo,undirected,7,4.0
Gilly,Melisandre,undirected,3,4.0
Gilly,Samwell-Tarly,undirected,41,4.0
Gilwood-Hunter,Horton-Redfort,undirected,6,4.0
Gilwood-Hunter,Lysa-Arryn,undirected,3,4.0
Gilwood-Hunter,Symond-Templeton,undirected,4,4.0
Gormon-Tyrell,Walgrave,undirected,3,4.0
Gorold-Goodbrother,Victarion-Greyjoy,undirected,3,4.0
Gregor-Clegane,Ilyn-Payne,undirected,4,4.0
Gregor-Clegane,Jaime-Lannister,undirected,5,4.0
Gregor-Clegane,Meryn-Trant,undirected,3,4.0
Gregor-Clegane,Pycelle,undirected,3,4.0
Gregor-Clegane,Qyburn,undirected,6,4.0
Gregor-Clegane,Rafford,undirected,4,4.0
Gregor-Clegane,Sandor-Clegane,undirected,5,4.0
Gregor-Clegane,Tywin-Lannister,undirected,5,4.0
Grenn,Jon-Snow,undirected,3,4.0
Grenn,Pypar,undirected,5,4.0
Gretchel,Maddy,undirected,9,4.0
Gretchel,Robert-Arryn,undirected,4,4.0
Gretchel,Sansa-Stark,undirected,3,4.0
Gyles-Grafton,Robert-Arryn,undirected,3,4.0
Gyles-Grafton,Terrance-Lynderly,undirected,5,4.0
Gyles-Rosby,Harys-Swyft,undirected,6,4.0
Gyles-Rosby,Mace-Tyrell,undirected,3,4.0
Gyles-Rosby,Margaery-Tyrell,undirected,5,4.0
Gyles-Rosby,Orton-Merryweather,undirected,4,4.0
Gyles-Rosby,Pycelle,undirected,12,4.0
Gyles-Rosby,Qyburn,undirected,4,4.0
Harras-Harlaw,Victarion-Greyjoy,undirected,3,4.0
Harrold-Hardyng,Robert-Arryn,undirected,4,4.0
Harrold-Hardyng,Yohn-Royce,undirected,3,4.0
Harys-Swyft,Orton-Merryweather,undirected,3,4.0
Harys-Swyft,Pycelle,undirected,8,4.0
Harys-Swyft,Stannis-Baratheon,undirected,3,4.0
Harys-Swyft,Taena-of-Myr,undirected,3,4.0
Harys-Swyft,Tommen-Baratheon,undirected,3,4.0
High-Septon-(Tyrions),Tyrion-Lannister,undirected,5,4.0
High-Sparrow,Maegor-I-Targaryen,undirected,4,4.0
High-Sparrow,Margaery-Tyrell,undirected,11,4.0
High-Sparrow,Osney-Kettleblack,undirected,4,4.0
High-Sparrow,Taena-of-Myr,undirected,4,4.0
High-Sparrow,Tommen-Baratheon,undirected,7,4.0
Horton-Redfort,Yohn-Royce,undirected,3,4.0
Hotho-Harlaw,Rodrik-Harlaw,undirected,4,4.0
Hotho-Harlaw,Sigfryd-Harlaw,undirected,4,4.0
Hotho-Harlaw,Victarion-Greyjoy,undirected,4,4.0
Hugo-Vance,Jaime-Lannister,undirected,3,4.0
Humfrey-Hewett,Victarion-Greyjoy,undirected,4,4.0
Hyle-Hunt,Meribald,undirected,9,4.0
Hyle-Hunt,Podrick-Payne,undirected,19,4.0
Hyle-Hunt,Randyll-Tarly,undirected,5,4.0
Hyle-Hunt,Sandor-Clegane,undirected,3,4.0
Hyle-Hunt,Sansa-Stark,undirected,3,4.0
Ilyn-Payne,Jaime-Lannister,undirected,30,4.0
Ilyn-Payne,Lyle-Crakehall,undirected,6,4.0
Ilyn-Payne,Meryn-Trant,undirected,5,4.0
Ilyn-Payne,Rafford,undirected,4,4.0
Jaehaerys-I-Targaryen,Maegor-I-Targaryen,undirected,3,4.0
Jaime-Lannister,Josmyn-Peckledon,undirected,14,4.0
Jaime-Lannister,Joy-Hill,undirected,3,4.0
Jaime-Lannister,Karyl-Vance,undirected,4,4.0
Jaime-Lannister,Kevan-Lannister,undirected,6,4.0
Jaime-Lannister,Lancel-Lannister,undirected,22,4.0
Jaime-Lannister,Lewys-Piper,undirected,3,4.0
Jaime-Lannister,Loras-Tyrell,undirected,10,4.0
Jaime-Lannister,Lyle-Crakehall,undirected,9,4.0
Jaime-Lannister,Mace-Tyrell,undirected,5,4.0
Jaime-Lannister,Margaery-Tyrell,undirected,10,4.0
Jaime-Lannister,Mariya-Darry,undirected,6,4.0
Jaime-Lannister,Melara-Hetherspoon,undirected,3,4.0
Jaime-Lannister,Olenna-Redwyne,undirected,3,4.0
Jaime-Lannister,Osmund-Kettleblack,undirected,17,4.0
Jaime-Lannister,Pia,undirected,10,4.0
Jaime-Lannister,Pycelle,undirected,10,4.0
Jaime-Lannister,Qyburn,undirected,4,4.0
Jaime-Lannister,Rafford,undirected,3,4.0
Jaime-Lannister,Renly-Baratheon,undirected,6,4.0
Jaime-Lannister,Rennifer-Longwaters,undirected,3,4.0
